"","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"13150_11750",1.62739690606466e-07,9.73038291517642e-08,4.46230330434933e-07,0.0776459548871556,0.00431458842344426,0.00241121074292372,0.580293100160678,2.73479398845597e-06,5.71562371158415e-07,2.03460852251464e-08,1.20115499653854e-09,0.284403587615369,3.65498523461708e-08,0.000129198533540072,4.30962721348242e-08,6.05810065719377e-08,3.79557069755804e-08,0.0507981472766008
"13150_11950",3.34470677597065e-07,1.48174560179722e-07,4.66948023566004e-07,0.0177767797060153,0.0112928159022288,0.00962744607046179,0.625104499346587,1.55463936554057e-06,6.61195168975205e-07,8.60925561883591e-09,5.09718070152132e-08,0.288991827613796,3.86487280913348e-06,4.17859824202255e-05,8.0093986618759e-08,5.88350825009843e-08,3.20307222055366e-08,0.0471575845370317
"13150_12050",4.239371311863e-09,2.44090273845956e-10,5.63985579350311e-09,0.02099584139724,0.000624255015195861,0.00782391661666816,0.617418126689545,6.21677512523327e-08,1.14685417569404e-07,4.06297183604993e-11,5.56256199768906e-12,0.310477255216786,8.71968507236158e-09,2.80311319495844e-06,1.29257618568297e-09,2.39539624397344e-11,2.85183069665067e-12,0.0426576048896241
"13150_6250",4.33178925616545e-19,5.15956854566486e-22,4.74127088871479e-17,0.00103037169444614,4.00244124963989e-08,0.000251544910751481,0.368336802116849,4.15647198870331e-16,6.16503743117949e-14,1.22699314750843e-23,6.68692688875445e-24,0.630381115990126,2.72308833735729e-16,2.24781904040957e-14,4.08596507140643e-19,2.59466485456372e-22,2.53524205647841e-25,1.25263329336443e-07
"13150_6350",7.88107074556159e-18,4.66359744569502e-21,5.7339234883087e-17,0.00103842104279173,9.9223568005351e-08,0.00201289158418469,0.42247745839795,1.67964778292885e-15,5.83148237415923e-14,5.2988475680661e-23,1.8611394088487e-23,0.574458606082943,1.48286296192872e-15,4.96036962667803e-14,1.92335631121016e-19,5.68186794442978e-23,5.60038255785049e-26,1.25236684513609e-05
"13150_6450",5.98574757709777e-11,4.3685606083067e-12,1.82781037970515e-11,0.00601937301129902,0.00014009711455756,0.00297779356977198,0.546082382072176,2.80951363549863e-10,1.65974869631321e-10,4.29887044359162e-15,3.92805408777032e-16,0.428245161083042,2.09076531230825e-10,8.17253051022698e-09,2.77934828630288e-13,1.10073583428364e-15,7.08749440834761e-17,0.0165351842378322
"13150_6550",1.35166128478724e-08,9.40538804389416e-10,3.01684546892352e-10,0.0056117787671525,0.000681782241834876,0.00254982851620489,0.556796195086027,5.66961205600039e-09,8.42890292205532e-10,7.30354076166278e-13,6.80308305291523e-13,0.410428597852537,4.00034481251762e-09,2.67945386366879e-07,1.22396976272631e-10,6.28599031002659e-13,4.33843516785468e-14,0.0239315241946942
"13150_6650",7.26082750971064e-09,2.56183585151199e-09,1.40157052411875e-09,0.0109832927083038,0.00197656339461031,0.00389159574523332,0.545422485072755,3.80485333972592e-08,4.25671754417855e-09,1.12321973850719e-11,1.13774379820046e-11,0.419150660151716,3.34997364690904e-08,1.0690291100895e-07,6.99129068581865e-10,1.96200696135533e-11,2.86791135328247e-12,0.0185752082510223
"13150_6750",1.09807618848091e-11,6.46380977697751e-13,1.06911155184026e-11,0.048178723132016,4.11607537181279e-05,0.000873582123517471,0.447629051362796,3.12084795165818e-10,1.21230284374679e-10,1.90159231933131e-14,3.20458279191006e-15,0.479207025653011,6.11284663266953e-11,2.69516894644006e-07,1.70670048038638e-13,1.54822276978044e-14,1.71458637435863e-15,0.0240701869410751
"13150_6850",9.738258422075e-08,3.52033829651755e-08,4.13890051176611e-07,0.0547787833254372,0.00354999195670375,0.00476998540597712,0.580079684971489,9.63893160569683e-07,2.09513752398209e-06,2.1827601846916e-08,3.47531459709225e-09,0.312468015245162,1.62764705674503e-08,3.83254366028801e-05,2.95492066700391e-08,1.07578052260682e-07,9.34135605421171e-08,0.0443113360317179
"13150_6950",1.65975257078199e-09,3.3092468090862e-10,3.0170480726286e-07,0.0241973080739473,0.0154588683269072,0.00321798300786007,0.572591026237409,2.18451479673466e-07,4.66418253375712e-07,9.46301488024716e-11,6.97343208992059e-12,0.351621056865982,2.11216820045395e-08,1.50397754321339e-07,8.85958884093839e-10,2.02870169966524e-09,1.7822580904849e-09,0.0329125926047183
"13150_7050",1.38072366828187e-09,3.5088069151513e-10,2.23215539374302e-07,0.0782550785903276,0.00408717501763934,0.00176247426205445,0.54011488271258,9.62642829326203e-08,3.95992797967339e-07,2.14873519920971e-10,3.12429112646262e-11,0.347140174410464,2.96445828484852e-08,4.6538974529253e-07,1.90035388305739e-09,1.32831482103628e-08,6.23894523173774e-09,0.0286389810998185
"13150_7150",1.37504958821868e-09,5.49507998679687e-10,4.83271071215628e-07,0.0423249455484076,0.0138578914411005,0.00272254461408738,0.568212573358582,2.73509244310381e-08,1.46514299009884e-06,9.75142072922021e-10,9.42395318599148e-11,0.362026554374872,3.1219399594881e-09,7.70726555570817e-08,2.09513535109572e-09,5.27810457940803e-08,5.83268229763739e-08,0.0108533185064266
"13150_7250",1.03581981707472e-07,1.04968037332935e-07,0.000192253337061132,0.0199647738703656,0.124789526116906,0.00317917122724418,0.577001803060842,1.67156411262144e-05,0.000140379283819911,1.04241056697537e-07,2.04415238662273e-09,0.265288768392581,1.40351941407357e-06,2.52516800155338e-07,3.26463971013347e-08,4.77346448153224e-05,2.620071091384e-05,0.00935067019648495
"13150_7350",9.10666065472887e-08,1.16917137390256e-07,0.000363221546446565,0.00566401356974305,0.118559297179579,0.00355029659945459,0.602785003029516,3.9760508600771e-05,0.000133214461754904,5.66491997515726e-07,2.94749403866673e-08,0.266580907082067,1.46346455968362e-06,1.15781008048303e-07,3.7633119597692e-07,0.000165951639260367,5.23409096179564e-05,0.0021032339465143
"13150_7450",1.24635443440883e-07,3.97622451240712e-08,0.000355732209464146,0.00651374685586758,0.155214750359199,0.00318574557018559,0.569956207988525,0.000238118059987719,8.15418005718292e-05,2.51074967926583e-07,9.20635456099692e-09,0.262453480366092,2.26663346847928e-06,6.18911391145439e-07,2.18413129812893e-07,9.8754191391101e-05,2.54064543874428e-05,0.00187298750732741
"13150_7550",2.14833537662698e-08,4.27409589296997e-09,9.09986519988652e-05,0.00685152897581593,0.129007699761754,0.00168733033603585,0.564678067756386,9.80929402170148e-06,2.9216944652755e-05,2.38993289301292e-08,9.25332274189323e-10,0.296234283290334,3.50517804391648e-07,3.94152656404127e-08,1.74927821462703e-08,1.40076108156879e-05,1.52768342723738e-06,0.00139507168679503
"13150_7650",1.82389282829475e-07,1.17819770519429e-07,0.00177149176994915,0.0111269655656271,0.163473847172285,0.00278421948234549,0.561773705225808,0.000257778535567736,0.000294609318595401,5.37223063991613e-07,7.2015762209827e-09,0.253073591911451,7.46161530316048e-07,2.66041235425627e-06,1.5396503824618e-07,0.000101123526807267,3.66887829729058e-05,0.00530157353597349
"13150_7750",1.27733953425031e-07,1.88998412821762e-08,0.000318243201697063,0.0165542395814266,0.156411698995486,0.00242854683328434,0.561993741313618,0.000224237707069512,7.9491390544398e-05,4.37020360497042e-07,4.92780573561728e-09,0.252049715888928,1.40638236770749e-05,1.80298291790554e-06,9.81007375421052e-08,6.56217909164305e-05,7.60379855523539e-06,0.00985030600918067
"13150_7850",8.31291254276516e-08,1.97152225543272e-08,8.18495615725837e-05,0.0139775175128732,0.150732936994684,0.00280425147623497,0.561696967059406,7.90946889830521e-05,1.82816151289529e-05,9.32783414969795e-08,6.68403581334311e-10,0.255177065106387,0.00112259093356593,9.88990759238784e-07,3.71422390512035e-08,1.32877138272298e-05,1.16503283917456e-06,0.0142937693804062
"13150_7950",2.94530823389157e-08,1.54725759172612e-09,4.21335492715549e-06,0.0102340664449802,0.0821381647666446,0.00155439739757757,0.525613897249148,2.65360597559263e-06,5.15915336595244e-07,1.60351870488831e-08,4.32485085371262e-11,0.318947134233542,0.0473305310445932,6.25046173285698e-08,5.1207171435422e-09,4.47657854525498e-08,3.59721847521311e-09,0.0141742629201616
"13150_8050",1.08016901831208e-07,3.43650135486219e-08,0.000911465899704286,0.00417999673916339,0.18273412118274,0.00154673036821376,0.556057070506091,0.000696367045408552,0.000133130441867362,4.03511126903711e-07,2.3910109732439e-09,0.246918511522892,0.000413106281362218,4.73635437474946e-07,4.06709261933543e-07,9.16316983886498e-05,8.12845055802318e-06,0.00630831123485871
"13150_8150",4.02131658635523e-07,3.13016612605549e-07,0.00104698567922297,0.00922082842501993,0.201286114453666,0.0029466300152688,0.558036795250492,0.000240309291038232,0.000492981800331321,1.33384790450599e-06,1.43794788485679e-08,0.224719565144837,8.40602379171883e-06,7.607026847821e-07,1.0735166616421e-07,0.000403143857775172,3.22334969197707e-05,0.00156307513163185
"13150_8250",1.35350063833813e-07,1.31627883011995e-07,0.00192642110172809,0.00850059085133571,0.202684999486613,0.00257704770890318,0.546055946660817,0.000131572009441971,0.000593222367262938,8.05331438863428e-07,8.63018690444009e-09,0.235907250229164,4.29537062788188e-06,1.55869347484333e-07,2.73018350758599e-07,0.000346166992287781,0.000206877893515922,0.00106409950103133
"13150_8350",3.49443635782252e-07,9.84638850612247e-07,0.00168484762223069,0.0102111923591,0.145783642493805,0.0039354827717979,0.590787833230891,6.55799731521353e-05,0.00160978831809397,1.08705127923779e-06,6.85255204175126e-08,0.242976236423961,1.48644447576112e-06,7.07649533394235e-07,3.16238084450761e-07,0.000267430705514217,0.000304368338935024,0.00236859777113969
"13150_8450",2.92171852168882e-08,2.27684088698701e-08,1.13167729068103e-05,0.07801933846285,0.0512445282640954,0.00190524646616683,0.561755450896542,6.63276616151011e-06,1.22069761270738e-05,6.62436335817402e-08,1.49586785143926e-09,0.28998569539623,9.77656758515607e-08,3.13844387138338e-06,5.36071033290389e-08,4.08654964522414e-06,3.10166866003205e-06,0.0170489862388687
"13150_8550",3.0730147237701e-07,1.21661074765083e-07,6.49483574439307e-05,0.0237429398237269,0.040800676001239,0.00197053946624709,0.577221048062905,5.06634460196199e-06,3.68319282353364e-05,8.72223987817222e-08,1.56298138018024e-09,0.305695124690924,1.1811803317727e-06,1.44450474579535e-06,4.80037292068109e-08,2.68166884159796e-06,6.05715301432009e-06,0.0504508950660861
"13150_8650",3.5152358142905e-08,3.25468698480329e-08,9.76239907941455e-06,0.0421317179762896,0.0332067918908454,0.00331417806050786,0.571049903626582,7.35634649059842e-06,4.77492453410348e-06,4.13218546107862e-08,1.6178406158729e-09,0.294935936770461,1.84000761543957e-07,8.09175203848017e-06,7.33178200408113e-08,8.38735968553446e-07,7.35835544286459e-07,0.0553295437241533
"13150_8750",1.6966680798701e-07,2.5300881855401e-07,1.89566620621173e-06,0.0772037322726021,0.00929846155622736,0.00248172799891998,0.556901966536409,2.00469780011732e-06,3.11224881889552e-06,1.33940292150262e-08,2.52940117513471e-09,0.304511825190552,3.63728477065353e-08,3.11159460526394e-05,6.83819665344719e-08,1.91409087161581e-07,1.93605990181182e-07,0.0495632295174636
"13150_8850",1.77848530978294e-06,6.20111498437473e-07,3.80219516687111e-08,0.0594507914167543,0.00211915313121039,0.00306520015010696,0.532245257036053,1.19921129944765e-06,4.04867680633083e-08,1.28164180706809e-08,8.13130687008202e-10,0.348265565959788,2.32494134634095e-07,0.000271266366718407,4.93688697976679e-08,4.42705592858123e-09,5.27716021067252e-09,0.0545787844257718
"13150_8950",2.18278549109664e-06,2.98946977262473e-06,1.97032349970463e-06,0.0207215557445983,0.0186258136258148,0.00505292857414195,0.550269887685301,4.86894397679359e-06,6.24482035204805e-07,2.7322844404697e-08,9.11454997631506e-09,0.353518290945956,8.50434482643969e-07,0.005472752571826,2.81816749976958e-07,2.31144769655926e-08,1.66579806155823e-08,0.0463249263865021
"13150_9050",1.55644128508349e-05,5.07626054478176e-06,2.68069831994024e-06,0.0161485263842313,0.0247279958591415,0.00783326954604367,0.593893459721589,7.54070478001404e-06,2.75829559868035e-06,6.32605749464052e-08,7.27580186051604e-08,0.304410647849713,0.000108665663851193,0.000116654046151051,6.84735208539184e-07,3.208067123653e-08,1.24761600652509e-08,0.0527262952465513
"13150_9150",3.37531313856838e-07,8.22147266690574e-09,6.48896131112573e-07,0.0262827125845987,0.00629804472878004,0.0190910156310038,0.611222564450077,3.04327656064251e-07,2.54354275205478e-06,3.80109536405737e-10,1.54112389501671e-10,0.281213368846648,2.23146013128298e-06,6.19829180482438e-06,1.33989973867275e-08,7.89143127842235e-10,1.20423313863525e-10,0.0558800066448443
"13150_9250",2.28310992943763e-07,4.40501445810693e-08,3.463826033505e-06,0.0294351936876087,0.0103218342381363,0.0118555251637514,0.6375244535405,3.2216115401427e-06,5.85877483776019e-06,3.11887081428298e-08,2.17918656988908e-09,0.253554004373946,4.34521227904342e-06,3.68051095934027e-05,6.35166612402508e-08,2.68129828280484e-08,1.57396708852247e-08,0.0572548826634263
"13150_9350",2.1710870112292e-09,9.337709986241e-11,1.51096733074632e-08,0.0161592834179742,0.0014560973791749,0.00828428866630689,0.61259356114974,4.79703298681263e-08,3.83347616631468e-07,1.64647136956678e-11,2.81998421514697e-12,0.309794760890885,9.1397408994721e-08,3.05064202684894e-07,2.55071121614431e-09,8.55241148948451e-12,2.03400005956479e-12,0.0517111607616416
"13150_9450",1.29456799644431e-07,1.77561974920857e-08,1.155304052708e-08,0.0122244101980148,0.00419814571477597,0.00737788245095215,0.56792669379741,5.23496396273754e-08,3.11490813020798e-08,3.11892937658333e-11,1.41355074343298e-11,0.377609036481582,4.38332941831822e-07,4.61534066045317e-07,5.028971598565e-10,1.37438159814484e-11,5.07421930738754e-12,0.0306626886584584
"13150_9550",1.15090423767098e-05,1.83560054580163e-05,1.62461022182616e-06,0.0328765283500808,0.00794212502528287,0.00386221267353991,0.594046907775058,4.9105687416096e-06,1.20564131956967e-06,2.406864507484e-07,2.02317999752721e-07,0.316717387656504,2.11339222342735e-06,0.00058105724159276,5.79733120627639e-07,2.01253371705803e-07,2.44931891430333e-07,0.0439325930947658
"13150_9650",1.30639126022243e-07,2.31859266677475e-07,1.58467574562946e-07,0.126970164227864,0.000248332032042821,0.0019722773777145,0.553220315001656,6.77184924505673e-07,1.01768757720018e-06,2.99490484597523e-08,4.29396470853629e-09,0.25338753295267,2.65406313124149e-08,0.000196879029538044,3.58843610080018e-08,1.65092551369904e-07,2.8805707753781e-07,0.0640017337224115
"13150_9750",1.74593633747649e-07,3.96300374474265e-07,4.12205383570083e-06,0.054997783798689,0.00713582833166159,0.0017933529919892,0.559756647597692,4.94410817382994e-07,1.02654053403547e-05,1.45346132703068e-08,2.97516019093871e-10,0.315817577018829,7.76146414472933e-08,7.81912186363048e-06,6.044680452454e-09,8.93816555157779e-08,1.71505036682454e-07,0.0604751789971308
"13150_9850",1.24078448862702e-07,8.96916712910716e-08,3.83536856213058e-06,0.0909326355988206,0.00347070968074595,0.00188659534748007,0.542772292709768,7.03921550421245e-07,8.03873550959815e-06,1.14448624958658e-08,8.64711460376553e-10,0.303403205606522,6.76203528954652e-08,1.98073340451263e-06,2.64619196779001e-09,7.1683268262491e-07,7.37696358321407e-07,0.0575182514223568
"13150_9950",1.81238451190773e-08,2.17653480929366e-08,1.45758232585611e-06,0.109645022618375,0.0051162356133503,0.00400737041358409,0.570047081928144,9.22133483028259e-07,5.58001152162247e-06,1.67499828949964e-08,5.94086046377224e-10,0.268291902144092,6.72551597218463e-09,1.51204482056863e-06,1.84773954504594e-08,7.07844201014116e-07,7.73448412353258e-07,0.0428813517815168
"13250_10050",8.77914824397624e-07,1.00961548141713e-06,0.000992401237998923,0.0119949284137227,0.154322672773944,0.00321236571844779,0.595665392014258,0.000202534789050082,0.00077425525197633,6.18560025532778e-06,3.8523372303552e-07,0.227319261839163,1.22068218378566e-05,2.37086129282537e-06,4.55572979136194e-06,0.00151680492848415,0.00101693361244809,0.00295485764330135
"13250_10150",5.71085670467589e-07,1.99121469681275e-07,0.00138618674132448,0.00833112743128395,0.174014842912111,0.00348884234278843,0.58731796138961,0.00059521845953172,0.00103272613223103,4.36573911752257e-06,2.25292901502728e-07,0.218578891923045,1.95459757163236e-06,6.78727790606672e-07,1.48948945827326e-06,0.00331722400621563,0.000756478325257128,0.00117101628262141
"13250_10250",7.33967288419022e-08,1.0506630759163e-07,0.00165560131178071,0.00817394659811912,0.170291754273784,0.00263106087147895,0.580876072315532,0.000582623960173393,0.000331871711568517,1.14322560476856e-06,1.22090476303193e-08,0.231447454985771,1.32374968652254e-05,1.62766628025805e-06,6.26158665562417e-07,0.000465771206848454,0.00011269233105261,0.00341432521439082
"13250_10350",1.99817892186071e-07,1.29814258973728e-07,0.00018121334002788,0.00875436439791946,0.155115893519725,0.00288897593002451,0.568631665442101,0.0003303206388873,6.98805696605879e-05,6.9997829660921e-07,7.13622561067347e-09,0.256592995622604,0.000163478194790643,3.74494925988094e-07,2.96828375636885e-07,7.96897663260882e-05,1.26435740366358e-05,0.00717717093392222
"13250_10450",6.4538577568668e-08,2.37993434666091e-08,2.98168389782808e-05,0.0121260055631586,0.130697769062483,0.00198255981478526,0.530939867278993,6.15519237012486e-05,6.07849629059591e-06,6.66191631080993e-08,1.14973034923119e-10,0.295299085872674,0.0097477763403,5.82684718989754e-07,4.48303886053053e-08,2.11881141157072e-07,3.92493204213177e-08,0.019108455091009
